sku;name;images;video;stock_a;stock_a_days;stock_b;stock_b_days;stock_c;stock_c_days;pvd_old;pvd;pvd_dif;pvr_old;pvr;pvr_dif;category
S9162424;Smartphone Samsung Galaxy SM-A057GLGU 6,7\" Qualcomm Snapdragon 680 4 GB RAM 64 GB Black Green;https://cdnbigbuy.com/images/8806095268484_I00.jpg;-;0;1;0;5;41;1;-;104.19;0.00%;-;114.49;0.00%;
S9143548;Smartphone Motorola Edge 30 6,5\" 6,55\" 128 GB 8 GB RAM Octa Core Qualcomm Snapdragon 778G Plus Grey;https://cdnbigbuy.com/images/8033779064760_I00.jpg;-;0;1;0;5;27;1;-;165.00;0.00%;-;177.42;0.00%;
S7827793;Smartphone Xiaomi Note 12 6,67\" 128 GB 6 GB RAM Octa Core Qualcomm Snapdragon 4 Gen 1 Green;https://cdnbigbuy.com/images/6941812706831_S7827793_P01.jpg;-;0;1;0;5;21;1;-;208.41;0.00%;-;224.10;0.00%;
S7826987;Smartphone Xiaomi Note 12 1 TB 128 GB 4 GB RAM Octa Core Blue;https://cdnbigbuy.com/images/6941812717479_S7826987_P01.jpg;-;0;1;0;5;3;1;-;143.17;0.00%;-;153.95;0.00%;
S7832027;Smartphone Poco POCO X6 5G 6,7\" Octa Core 8 GB RAM 256 GB White;https://cdnbigbuy.com/images/6941812756027_S7832027_P00.jpg;-;0;1;0;5;2;1;-;258.48;0.00%;-;277.94;0.00%;
S7833450;Smartphone Realme Realme 12 Pro+ 6,7\" 12 GB RAM 512 GB Blue;https://cdnbigbuy.com/images/6941764424722_S7833450_P00.jpg;-;0;1;0;5;88;1;-;477.54;0.00%;-;513.48;0.00%;
S8104567;Mobile phone Nokia 2660 FLIP Green 2,8\" 128 MB;https://cdnbigbuy.com/images/6438409088352_S8104567_P01.jpg;-;0;1;0;5;0;1;-;51.70;0.00%;-;57.44;0.00%;
S8102492;Smartphone Apple iPhone 13 6,1\" 128 GB A15 Blue;https://cdnbigbuy.com/images/0194252708125_S8102492_P00.jpg;-;0;1;0;5;1;1;-;507.89;0.00%;-;534.62;0.00%;
S8100747;Smartphone ZTE 6,74\" 3 GB RAM 64 GB 13 MP + 5 MP Blue Grey 64 GB 3 GB RAM;https://cdnbigbuy.com/images/69021760728261.jpg;-;1;1;0;5;0;1;-;66.47;0.00%;-;72.25;0.00%;
S8107837;Smartphone OnePlus 12 6,82\" 16 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6921815625988_R10.jpg;-;0;1;0;5;19;1;-;741.22;0.00%;-;780.23;0.00%;
S8107954;Smartphone Xiaomi REDMI NOTE 13 PRO 8 GB RAM 256 GB Black Green;https://cdnbigbuy.com/images/6941812762950_I00.jpg;-;0;1;0;5;130;1;-;199.97;0.00%;-;212.73;0.00%;
S7832452;Smartphone Samsung Galaxy A25 5G 6,1\" Octa Core 128 GB Black;https://cdnbigbuy.com/images/8431775032804_S7832452_P00.jpg;-;0;1;0;5;1;1;-;266.01;0.00%;-;286.03;0.00%;
S8101364;Smartphone Apple iPhone 11 Black 6,1\" 128 GB;https://cdnbigbuy.com/images/0194252099124_S8101364_P00.jpg;-;0;1;0;5;379;1;-;348.13;0.00%;-;366.45;0.00%;
S8101438;Smartphone Apple iPhone 11 Black 64 GB 6,1\" Hexa Core;https://cdnbigbuy.com/images/0194252097267_I21.jpg;-;0;1;0;5;356;1;-;321.85;0.00%;-;338.79;0.00%;
S8101439;Smartphone Apple iPhone 11 4 GB RAM White 64 GB 6,1\" Hexa Core;https://cdnbigbuy.com/images/0194252097571_I21.jpg;-;0;1;0;5;241;1;-;321.85;0.00%;-;338.79;0.00%;
S8106056;Smartphone Motorola;https://cdnbigbuy.com/images/0840023246357_S8106056_P01.jpg;-;0;1;0;5;18;1;-;379.66;0.00%;-;399.64;0.00%;
S8107836;Smartphone Motorola Razr 40 6,9\" 8 GB RAM 256 GB Green;https://cdnbigbuy.com/images/S8107836_0840023246975_P00.jpg;-;0;1;0;5;38;1;-;379.66;0.00%;-;399.64;0.00%;
S8107858;Smartphone Motorola G24 6,56\" 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/0840023256608_I00.jpg;-;0;1;0;5;9792;1;-;83.84;0.00%;-;91.13;0.00%;
S7830078;Smartphone Xiaomi 13 6,1\" 256 GB 8 GB RAM Octa Core Black;https://cdnbigbuy.com/images/6941812711750_S7830078_P01.jpg;-;0;1;0;5;4;1;-;652.67;0.00%;-;694.33;0.00%;
S7830245;Smartphone Poco X5 Pro 5G 6,7\" 256 GB 8 GB RAM Octa Core Snapdragon 778G Blue;https://cdnbigbuy.com/images/6941812704530_S7830245_P00.jpg;-;0;1;0;5;4;1;-;341.62;0.00%;-;367.33;0.00%;
S7833625;Smartphone Samsung Galaxy S24 6,1\" 128 GB Purple;https://cdnbigbuy.com/images/8431775032880_S7833625_P00.jpg;-;0;1;0;5;14;1;-;830.52;0.00%;-;883.53;0.00%;
S7817043;Smartphone Apple iPhone 13 Red 6,1\" Black A15 256 GB;https://cdnbigbuy.com/images/0194252709351_S7817043_P02.jpg;-;0;1;0;5;2;1;-;788.80;0.00%;-;839.15;0.00%;
S7831486;Smartphone Poco X5 5G 6,7\" Octa Core 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812710876_S7831486_P00.jpg;-;0;1;0;5;5;1;-;264.97;0.00%;-;284.91;0.00%;
S7827913;Smartphone Xiaomi 12C Grey 6,71\" 64 GB 3 GB RAM Octa Core MediaTek Helio G85;https://cdnbigbuy.com/images/6941812716540_S7827913_P01.jpg;-;0;1;0;5;32;1;-;123.60;0.00%;-;132.90;0.00%;
S7829967;Smartphone Apple iPhone 15 Pro 6,1\" 1 TB Black;https://cdnbigbuy.com/images/0195949020667_I01.jpg;-;0;1;0;5;1;1;-;1,598.97;0.00%;-;1,701.03;0.00%;
S7837145;Smartphone Samsung Galaxy M55 5G 6,7\" Octa Core 256 GB Green;https://cdnbigbuy.com/images/8806095551197_S7837145_P00.jpg;-;0;1;0;5;88;1;-;468.98;0.00%;-;504.28;0.00%;
S9901465;Smartphone Apple iPhone 12 6,1\" Hexa Core 4 GB RAM 64 GB Purple;https://cdnbigbuy.com/images/0194252429976_S9901465_P00.jpg;-;0;1;0;5;3;1;-;469.70;0.00%;-;505.05;0.00%;
S0456626;Smartphone Oppo A79 5G 6,72\" 8 GB RAM 256 GB Black;https://cdnbigbuy.com/images/6932169337809_S0456626_P00.jpg;-;0;1;0;5;29;1;-;165.12;0.00%;-;175.66;0.00%;
S9906368;Smartphone Samsung SM-A236B Octa Core 4 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/8806094534078_00_WBG0.jpg;-;0;1;0;5;2;1;-;184.64;0.00%;-;198.54;0.00%;
S9906389;Smartphone Samsung A536B 6-128 BK FHD Octa Core 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/8806094268119_I00.jpg;-;0;1;0;5;18;1;-;231.72;0.00%;-;249.16;0.00%;
S9906350;Smartphone Samsung A14 Octa Core 4 GB RAM 128 GB Green;https://cdnbigbuy.com/images/2510072314588_S9906350_P00.jpg;-;0;1;0;5;23;1;-;118.53;0.00%;-;128.84;0.00%;
S9910815;Smartphone Samsung Galaxy A35 6,6\" Octa Core 8 GB RAM 256 GB Yellow;https://cdnbigbuy.com/images/8806095457673_S9910815_P00.jpg;-;0;1;0;5;18;1;-;249.10;0.00%;-;267.85;0.00%;
S0452389;Smartphone Xiaomi REDMI 12 Blue Celeste 8 GB RAM 256 GB;https://cdnbigbuy.com/images/6941812739747_I00.jpg;-;0;1;0;5;24;1;-;140.55;0.00%;-;149.52;0.00%;
S9157864;Smartphone Samsung Galaxy S24+ 6,7\" Exynos 2400 12 GB RAM 512 GB Purple;https://cdnbigbuy.com/images/8806095307183_S9157864_P00.jpg;-;0;1;0;5;2;1;-;836.40;0.00%;-;899.35;0.00%;
S9906343;Smartphone Samsung A057G 4-64 GREE 6,7\" Octa Core 4 GB RAM 64 GB Green Full HD;https://cdnbigbuy.com/images/8806095268507_S9906343_P00.jpg;-;0;1;0;5;5;1;-;109.30;0.00%;-;118.80;0.00%;
S7832863;Smartphone Samsung Galaxy S24 8 GB RAM 6,1\" 128 GB Yellow;https://cdnbigbuy.com/images/8431775032897_S7832863_P00.jpg;-;0;1;0;5;8;1;-;830.52;0.00%;-;883.53;0.00%;
S9901515;Smartphone Apple MTP03QL/A Hexa Core 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/0195949035999_S9901515_P00.jpg;-;0;1;0;5;32;1;-;707.66;0.00%;-;760.92;0.00%;
S7826032;Smartphone Samsung Galaxy Z Fold5 Blue 512 GB Octa Core 12 GB RAM 7,6\";https://cdnbigbuy.com/images/8431775031982_S7826032_P01.jpg;-;0;1;0;5;1;1;-;1,871.57;0.00%;-;1,991.03;0.00%;
S0456627;Smartphone Oppo A79 5G 6,72\" 8 GB RAM 256 GB Black Purple;https://cdnbigbuy.com/images/6932169337816_S0456627_P00.jpg;-;0;1;0;5;35;1;-;165.12;0.00%;-;175.66;0.00%;
S7798622;Smartphone iPhone 15 Apple MTP23QL/A 6,1\" 128 GB 6 GB RAM Yellow;https://cdnbigbuy.com/images/0195949036354_I20.jpg;-;0;1;0;5;3;1;-;722.30;0.00%;-;768.40;0.00%;
S7798652;Smartphone iPhone 15 Plus Apple MU103QL/A 6,7\" 128 GB 8 GB RAM Pink;https://cdnbigbuy.com/images/0195949040849_I00.jpg;-;0;1;0;5;2;1;-;848.90;0.00%;-;903.09;0.00%;
S7750970;Smartphone Apple MQ4X3QL/A Black 6 GB RAM 128 GB;https://cdnbigbuy.com/images/0194253373377_S7750970_P01.jpg;-;0;1;0;5;16;1;-;641.45;0.00%;-;682.39;0.00%;
S0456408;Smartphone Motorola G54 5G 6,5\" 12 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/0840023270567_S0456408_P00.jpg;-;0;1;0;5;967;1;-;157.27;0.00%;-;167.31;0.00%;
S9193023;Smartphone Google 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/0840244707934_S9193023_P00.jpg;-;0;1;0;5;7;1;-;452.35;0.00%;-;491.68;0.00%;
S0440345;Smartphone Vivo Y21s Octa Core 4 GB RAM;https://cdnbigbuy.com/images/6935117840413_S0440345_P01.jpg;-;0;1;0;5;2;1;-;160.75;0.00%;-;171.01;0.00%;
S9195789;Smartphone Xiaomi REDMI NOTE 13 PRO 6,67\" HELIO G99 ULTRA 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/6941812750360_R00.jpg;-;0;1;0;5;12;1;-;311.71;0.00%;-;342.54;0.00%;
S9194292;Smartphone NO NAME Moto G 54 6,5\" Mediatek Dimensity 7020 12 GB RAM 256 GB Blue Midnight Blue;https://cdnbigbuy.com/images/0840023260490_I00.jpg;-;0;1;0;5;16;1;-;158.04;0.00%;-;173.67;0.00%;
S0235900;Mobile telephone for older adults Nokia 2660 2,8\" Black 32 GB;https://cdnbigbuy.com/images/6438409076809_S0235900_P01.jpg;-;0;1;0;5;23;1;-;55.44;0.00%;-;63.00;0.00%;
S9148398;Smartphone Xiaomi Redmi 13C 6,74\" 4 GB RAM ARM Cortex-A55 MediaTek Helio G85 128 GB Black;https://cdnbigbuy.com/images/6941812754818_R00.jpg;-;0;1;0;5;121;1;-;95.74;0.00%;-;106.38;0.00%;
S8107853;Smartphone Xiaomi Redmi 13 6,79\" 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812776803_S8107853_P00.jpg;-;0;1;0;5;566;1;-;124.28;0.00%;-;133.63;0.00%;
S8107630;Smartphone Poco F6 6,67\" 8 GB RAM 256 GB Titanium;https://cdnbigbuy.com/images/6941812781890_I00.jpg;-;0;1;0;5;14;1;-;308.85;0.00%;-;328.56;0.00%;
S7798627;Smartphone iPhone 15 Apple MTP83QL/A 6,1\" 256 GB 6 GB RAM Yellow;https://cdnbigbuy.com/images/0195949037252_I20.jpg;-;0;1;0;5;98;1;-;832.02;0.00%;-;885.13;0.00%;
S7798673;Smartphone iPhone 15 Pro Max Apple MU7F3QL/A 6,7\" 8 GB RAM 512 GB;https://cdnbigbuy.com/images/0195949049446_I00.jpg;-;0;1;0;5;26;1;-;1,353.11;0.00%;-;1,439.48;0.00%;
S7798628;Smartphone iPhone 15 Apple MTP93QL/A 6,1\" 256 GB 6 GB RAM Blue;https://cdnbigbuy.com/images/0195949037436_I20.jpg;-;0;1;0;5;32;1;-;832.02;0.00%;-;885.13;0.00%;
S7837618;Smartphone Motorola Motorola Edge 50 Fusion 6,7\" Octa Core 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/8431775033429_S7837618_P00.jpg;-;0;1;0;5;9;1;-;310.14;0.00%;-;333.48;0.00%;
S9910439;Smartphone Samsung Galaxy A14 6,6\" Octa Core 4 GB RAM 128 GB Silver;https://cdnbigbuy.com/images/8806094843262_I00.jpg;-;0;1;0;5;12;1;-;128.19;0.00%;-;139.34;0.00%;
S9909411;Smartphone Xiaomi MZB0CYWEU Octa Core 4 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/6941812707074_S9909411_P00.jpg;-;0;1;0;5;15;1;-;131.48;0.00%;-;142.91;0.00%;
S9907040;Mobile phone Sunstech CELT18BL Blue;https://cdnbigbuy.com/images/8429015019579_R10.jpg;-;0;1;0;5;90;1;-;34.16;0.00%;-;39.72;0.00%;
S9909442;Smartphone Xiaomi MZB0FY9EU 6,67\" Octa Core 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/S9909442_6941812759400_P00.jpg;-;0;1;0;5;68;1;-;146.43;0.00%;-;159.16;0.00%;
S7798641;Smartphone iPhone 15 Pro Apple MTV53QL/A 6,1\" 8 GB RAM 256 GB Titanium;https://cdnbigbuy.com/images/0195949019586_S7798641_P10.jpg;-;0;1;0;5;15;1;-;1,040.83;0.00%;-;1,107.27;0.00%;
S7798643;Smartphone Apple Iphone 15 Pro 6,1\" A12 Bionic 8 GB RAM 512 GB;https://cdnbigbuy.com/images/0195949019944_I00.jpg;-;0;1;0;5;3;1;-;1,251.83;0.00%;-;1,331.73;0.00%;
S7798644;Smartphone iPhone 15 Pro Apple MTV83QL/A 6,1\" 8 GB RAM 512 GB;https://cdnbigbuy.com/images/0195949020124_S7798644_P00.jpg;-;0;1;0;5;7;1;-;1,251.83;0.00%;-;1,331.73;0.00%;
S9139543;Smartphone Motorola Moto G84 6,55\" 256 GB 12 GB RAM Octa Core Qualcomm Snapdragon 695 5G Blue;https://cdnbigbuy.com/images/0840023249495_S9139543_P00.jpg;-;0;1;0;5;1;1;-;208.34;0.00%;-;228.95;0.00%;
S9162506;Smartphone Samsung Galaxy S24+ 6,7\" Exynos 2400 12 GB RAM 256 GB Black;https://cdnbigbuy.com/images/8806095307473_S9162506_P00.jpg;-;0;1;0;5;15;1;-;719.37;0.00%;-;773.52;0.00%;
S5617023;Smartphone Apple iPhone 13;https://cdnbigbuy.com/images/0194253129202_S5617023_P01.jpg;-;0;1;0;5;1;1;-;640.43;0.00%;-;688.63;0.00%;
S8107946;Smartphone Xiaomi 6,79\" 6 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/6941812779750_S8107946_P00.jpg;-;0;1;0;5;83;1;-;124.28;0.00%;-;133.63;0.00%;
S8106800;Smartphone Xiaomi 6 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812759462_S8106800_P00.jpg;-;0;1;0;5;7;1;-;135.54;0.00%;-;145.74;0.00%;
S8106674;Smartphone Xiaomi 6,67\" 6 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/6941812759271_I100.jpg;-;0;1;0;5;1660;1;-;135.54;0.00%;-;145.74;0.00%;
S0452914;Smartphone Motorola G14 Grey 4 GB RAM Unisoc 6,5\" 128 GB;https://cdnbigbuy.com/images/0840023248177_I01.jpg;-;0;1;0;5;450;1;-;96.53;0.00%;-;103.80;0.00%;
S8108004;Smartphone Apple iPhone 12 6,1\" 64 GB Black;https://cdnbigbuy.com/images/0194252029497_S8108004_P00.jpg;-;0;1;0;5;200;1;-;405.93;0.00%;-;427.29;0.00%;
S8106692;Smartphone Xiaomi MZB0FYOEU 6,67\" 8 GB RAM 256 GB Blue;https://cdnbigbuy.com/images/6941812759554_I00.jpg;-;0;1;0;5;2501;1;-;152.19;0.00%;-;163.65;0.00%;
S8107072;Smartphone Samsung 6,4\" 8 GB RAM 128 GB Black Grey;https://cdnbigbuy.com/images/8806095137391_S8107072_P00.jpg;-;0;1;0;5;114;1;-;373.35;0.00%;-;393.00;0.00%;
S9162427;Smartphone Samsung SM-A057GLGVEUE Qualcomm Snapdragon 680 4 GB RAM 128 GB Green;https://cdnbigbuy.com/images/8806095268439_I00.jpg;-;0;1;0;5;80;1;-;107.48;0.00%;-;118.11;0.00%;
S8106829;Smartphone Honor Magic 6 8 GB RAM 256 GB Green;https://cdnbigbuy.com/images/6936520832453_I20.jpg;-;0;1;0;5;12;1;-;213.77;0.00%;-;227.41;0.00%;
S8106840;Smartphone Honor Magic6 Lite 6,78\" 8 GB RAM 256 GB Black;https://cdnbigbuy.com/images/6936520832446_I00.jpg;-;0;1;0;5;13;1;-;213.77;0.00%;-;227.41;0.00%;
S8108018;Smartphone Xiaomi Redmi 13C MediaTek Helio G85 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812754108_I00.jpg;-;0;1;0;5;918;1;-;87.10;0.00%;-;94.67;0.00%;
S8108014;Smartphone Samsung SM-S921BZKDEUE 6,2\" 8 GB RAM 128 GB Black;https://cdnbigbuy.com/images/8806095299747_S8108014_P00.jpg;-;0;1;0;5;13;1;-;509.99;0.00%;-;536.83;0.00%;
S8107200;Smartphone Xiaomi Redmi Note 13 6,67\" 8 GB RAM 256 GB Black;https://cdnbigbuy.com/images/S8107200_6941812759264_P00.jpg;-;0;1;0;5;1896;1;-;152.19;0.00%;-;163.65;0.00%;
S8106824;Smartphone Samsung 6,8\" 12 GB RAM 512 GB Black;https://cdnbigbuy.com/images/8806095414577_S8106824_P40.jpg;-;0;1;0;5;72;1;-;923.06;0.00%;-;971.64;0.00%;
S9188716;Smartphone Motorola  Moto G84 6,55\" Qualcomm Snapdragon 695 5G 12 GB RAM 256 GB Magenta;https://cdnbigbuy.com/images/0840023249464_I00.jpg;-;0;1;0;5;29;1;-;182.70;0.00%;-;200.77;0.00%;
S9188139;Smartphone Samsung Galaxy S24+ 6,7\" Exynos 2400 12 GB RAM 256 GB Grey;https://cdnbigbuy.com/images/8806095306797_R00.jpg;-;0;1;0;5;10;1;-;727.02;0.00%;-;781.74;0.00%;
S7832223;Smartphone Samsung Galaxy S24 Ultra 6,7\" Octa Core 256 GB Purple;https://cdnbigbuy.com/images/8431775033047_S7832223_P00.jpg;-;0;1;0;5;3;1;-;1,337.29;0.00%;-;1,422.65;0.00%;
S7826423;Smartphone Samsung Galaxy Z Flip5 Grey 512 GB Octa Core 8 GB RAM 6,7\";https://cdnbigbuy.com/images/8431775031937_S7826423_P01.jpg;-;0;1;0;5;1;1;-;1,227.66;0.00%;-;1,306.02;0.00%;
S7834769;Smartphone Samsung Galaxy S24+ 6,7\" 256 GB Grey;https://cdnbigbuy.com/images/8431775032941_S7834769_P00.jpg;-;0;1;0;5;1;1;-;1,060.45;0.00%;-;1,128.14;0.00%;
S9912478;Smartphone Oppo 110010346626 Octa Core 8 GB RAM 256 GB Purple;https://cdnbigbuy.com/images/6932169345576_S9912478_P00.jpg;-;0;1;0;5;12;1;-;145.26;0.00%;-;157.89;0.00%;
S9906198;Smartphone Realme 631011001819 Octa Core 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941764425880_S9906198_P00.jpg;-;0;1;0;5;53;1;-;85.25;0.00%;-;96.88;0.00%;
S9906429;Smartphone Samsung M346 6-128 BLOS Octa Core 6 GB RAM 128 GB Blue;https://cdnbigbuy.com/images/8806095360140_I00.jpg;-;1;1;0;5;0;1;-;177.96;0.00%;-;191.35;0.00%;
S9906464;Smartphone Samsung Galaxy S24 8 GB RAM 256 GB Grey;https://cdnbigbuy.com/images/8806095299808_R00.jpg;-;0;1;0;5;1;1;-;670.72;0.00%;-;721.20;0.00%;
S7798626;Smartphone iPhone 15 Apple MTP73QL/A 6,1\" 256 GB 6 GB RAM Pink;https://cdnbigbuy.com/images/0195949037078_I20.jpg;-;0;1;0;5;8;1;-;832.02;0.00%;-;885.13;0.00%;
S7606949;Mobile phone SPC Internet HARMONY WHITE Bluetooth FM 2.4\" White;https://cdnbigbuy.com/images/8436542854030_0_A01.jpg;-;0;1;0;5;1;1;-;38.45;0.00%;-;42.72;0.00%;
S7607493;Mobile phone SPC Internet HARMONY 4G 2.4\" Black;https://cdnbigbuy.com/images/8436542859905_R01.jpg;-;0;1;0;5;5;1;-;48.94;0.00%;-;54.38;0.00%;
S55244310;Mobile telephone for older adults Panasonic KX-TU155EXCN 2.4\" Blue;https://cdnbigbuy.com/images/569952761.jpg;-;0;1;0;5;7;1;-;37.76;0.00%;-;41.49;0.00%;
S8106980;Smartphone Xiaomi 512 GB White;https://cdnbigbuy.com/images/6941812750650_S8106980_P00.jpg;-;2;1;0;5;143;1;-;330.79;0.00%;-;348.20;0.00%;
S9195787;Smartphone Xiaomi Redmi Note 13 Pro 6,67\" HELIO G99 ULTRA 12 GB RAM 512 GB Green;https://cdnbigbuy.com/images/6941812762776_I10.jpg;-;0;1;0;5;65;1;-;252.54;0.00%;-;277.52;0.00%;
S9175385;Smartphone Xiaomi 14 6,36\" SNAPDRAGON 8 gen 3 12 GB RAM 512 GB Green;https://cdnbigbuy.com/images/6941812760321_S9175385_P00.jpg;-;0;1;0;5;14;1;-;664.94;0.00%;-;714.99;0.00%;
S9127904;Smartphone Samsung SM-A145R/DSN Green 6,6\" 4 GB RAM Octa Core MediaTek Helio G80 Light Green;https://cdnbigbuy.com/images/8806094843569_I01.jpg;-;0;1;0;5;111;1;-;107.67;0.00%;-;118.32;0.00%;
S9162428;Smartphone Samsung SM-A057GZKVEUE Qualcomm Snapdragon 680 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/8806095268330_S9162428_P80.jpg;-;0;1;0;5;200;1;-;106.39;0.00%;-;116.91;0.00%;
S7797783;Smartphone Honor X6A 6,56\" Blue Cyan 128 GB 4 GB RAM;https://cdnbigbuy.com/images/6936520826650_I01.jpg;-;0;1;0;5;56;1;-;146.19;0.00%;-;157.19;0.00%;
S0240513;Smartphone Samsung Galaxy A55 6,6\" Octa Core 8 GB RAM 256 GB Black;https://cdnbigbuy.com/images/8806095467030_S0240513_P00.jpg;-;0;1;0;5;7;1;-;329.54;0.00%;-;354.34;0.00%;
S9911715;Smartphone Oppo A58 6,72\" Octa Core 6 GB RAM 128 GB Green;https://cdnbigbuy.com/images/6932169333573_S9911715_P00.jpg;-;0;1;0;5;23;1;-;117.33;0.00%;-;127.53;0.00%;
S7194024;Smartphone Apple iPhone 15 256 GB Yellow;https://cdnbigbuy.com/images/0195949037320_S7194024_P01.jpg;-;0;1;0;5;9;1;-;930.48;0.00%;-;1,000.52;0.00%;
S0237971;Smartphone Samsung SM-A145R/DSN Black 64 GB 6,6\" 4 GB RAM Octa Core™;https://cdnbigbuy.com/images/8806094843460_I01.jpg;-;4;1;0;5;0;1;116.40;108.25;7.00%;126.52;117.66;7.00%;
S9127917;Smartphone Samsung Galaxy A54 6,4\" 128 GB 8 GB RAM Octa Core White;https://cdnbigbuy.com/images/8806094891966_I01.jpg;-;0;1;0;5;119;1;-;260.31;0.00%;-;279.90;0.00%;
S9188715;Smartphone Motorola 6,5\" 4 GB RAM 64 GB Black;https://cdnbigbuy.com/images/0840023253584_R00.jpg;-;0;1;0;5;47;1;-;83.35;0.00%;-;92.61;0.00%;
S7818076;Smartphone Apple iPhone 14 6,1\" 128 GB;https://cdnbigbuy.com/images/0194253408819_S7818076_P02.jpg;-;0;1;0;5;37;1;-;777.92;0.00%;-;836.47;0.00%;
S9911714;Smartphone Oppo Oppo A38 6,52\" Octa Core 4 GB RAM 128 GB Golden;https://cdnbigbuy.com/images/6932169334648_S9911714_P00.jpg;-;0;1;0;5;14;1;-;99.14;0.00%;-;107.76;0.00%;
S9909389;Smartphone Xiaomi MZB0G1CEU Octa Core 12 GB RAM 512 GB Green;https://cdnbigbuy.com/images/6941812760468_S9909389_P00.jpg;-;0;1;0;5;2;1;-;677.77;0.00%;-;728.78;0.00%;
S7837610;Smartphone Motorola Motorola Moto e14 6,1\" Octa Core 2 GB RAM 64 GB Grey;https://cdnbigbuy.com/images/8431775033467_S7837610_P00.jpg;-;0;1;0;5;1;1;-;106.98;0.00%;-;115.03;0.00%;
S5624320;Smartphone Motorola moto e13 Black 64 GB 6,5\" Unisoc;https://cdnbigbuy.com/images/0840023244780_S5624320_P01.jpg;-;0;1;0;5;1;1;-;90.67;0.00%;-;103.03;0.00%;
S7193404;Smartphone Apple iPhone 15 512 gb 512 GB Blue Black;https://cdnbigbuy.com/images/0195949037863_S7193404_P181.jpg;-;0;1;0;5;2;1;-;1,151.49;0.00%;-;1,238.16;0.00%;
S9912688;Smartphone Xiaomi Redmi 13C 6,74\" Mediatek Dimensity 6100+ 4 GB RAM 128 GB Black;https://cdnbigbuy.com/images/6941812776049_S9912688_P00.jpg;-;0;1;0;5;16;1;-;138.27;0.00%;-;150.29;0.00%;
S0451857;Smartphone Realme 8i 6,6\" Black 128 GB 4 GB RAM;https://cdnbigbuy.com/images/6941399060074_S0451857_P00.jpg;-;1;1;0;5;0;1;175.60;161.55;8.00%;186.81;171.86;8.00%;
S7837609;Smartphone Motorola Motorola Moto e14 6,1\" Octa Core 2 GB RAM 64 GB Green;https://cdnbigbuy.com/images/8431775033450_S7837609_P00.jpg;-;0;1;0;5;9;1;-;106.98;0.00%;-;115.03;0.00%;
S7837146;Smartphone Samsung Galaxy M55 5G 6,7\" Octa Core 256 GB Black;https://cdnbigbuy.com/images/8806095551081_S7837146_P00.jpg;-;0;1;0;5;284;1;-;468.98;0.00%;-;504.28;0.00%;
S7833718;Smartphone Xiaomi Redmi 12C 6,7\" 6,71\" Octa Core MediaTek Helio G85 4 GB RAM 128 GB Green;https://cdnbigbuy.com/images/6941812715406_I00.jpg;-;0;1;0;5;18;1;-;107.91;0.00%;-;116.03;0.00%;
S5617009;Smartphone Apple iPhone 13;https://cdnbigbuy.com/images/0194252708279_S5617009_P01.jpg;-;0;1;0;5;1;1;-;536.99;0.00%;-;577.41;0.00%;
S0240776;Smartphone TCL 50 5G 6,6\" 8 GB RAM 128 GB Blue ARM Cortex-A55;https://cdnbigbuy.com/images/4894461984315_S0240776_P00.jpg;-;0;1;0;5;7;1;-;133.33;0.00%;-;144.92;0.00%;
S9911255;Smartphone ZTE Nubia Music Pop Art 6,6\" Octa Core 4 GB RAM 128 GB;https://cdnbigbuy.com/images/6902176114250_R00.jpg;-;0;1;0;5;5;1;-;112.78;0.00%;-;122.59;0.00%;
S7798625;Smartphone iPhone 15 Apple MTP63QL/A 6,1\" 256 GB 6 GB RAM Black;https://cdnbigbuy.com/images/0195949036897_I20.jpg;-;0;1;0;5;6;1;-;832.02;0.00%;-;885.13;0.00%;
S7798662;Smartphone iPhone 15 Plus Apple MU1J3QL/A 6,7\" 512 GB 8 GB RAM Pink;https://cdnbigbuy.com/images/0195949042645_I20.jpg;-;0;1;0;5;7;1;-;1,169.63;0.00%;-;1,244.29;0.00%;
S7798634;Smartphone iPhone 15 Apple MTPH3QL/A 6,1\" 512 GB 6 GB RAM Green;https://cdnbigbuy.com/images/0195949038518_I20.jpg;-;0;1;0;5;12;1;-;1,043.02;0.00%;-;1,109.60;0.00%;
